5.5072,14.812,21.221,25.61,26.123,22.486,16.122,10.703,10.88,13.581,14.597,13.733,12.272,10.842,8.7279,5.312,1.1639
53.528,23.298,62.75,42.254,37.867,6.6438,12.833,16.407,16.84,48.821,62.042,41.034,33.128,27.122,9.8515,17.627,8.0527
37.206,57.926,24.547,24.992,30.311,17.435,8.8585,8.1409,2.9259,14.679,16.808,12.768,21.105,35.063,44.906,48.219,24.102
1.747,11.702,20.882,27.087,29.418,27.836,23.047,16.317,9.2063,3.617,3.4882,5.3868,6.1847,6.7284,7.8307,9.0756,4.805
1.0474,11.479,14.126,2.6356,10.801,29.033,22.701,14.679,28.823,33.136,4.832,27.748,29.951,45.783,42.192,20.854,1.8241
11.929,22.867,20.039,15.791,10.811,6.2285,4.5951,6.587,8.5667,9.2435,8.5055,6.7266,4.8088,4.383,5.7337,7.1703,3.8658
57.231,45.519,34.372,34.828,29.23,35.918,22.811,16.382,13.949,46.44,43.666,27.521,19.714,21.392,13.167,19.445,11.174
23.788,43.367,31.682,16.309,11.502,20.374,22.778,15.662,7.6757,20.269,33.235,39.403,38.108,31.455,22.587,14.45,5.3036
13.434,25.063,19.929,12.267,3.3893,5.986,13.512,18.514,20.201,18.402,13.746,8.7482,10.511,17.955,25.307,30.39,16.096
9.8996,22.796,27.364,29.143,15.584,18.454,53.974,62.179,26.727,18.503,42.064,53.648,37.755,39.197,8.1788,31.16,29.784
8.9761,21.747,27.505,29.158,24.993,16.66,10.316,13.622,17.8,17.121,11.801,6.8059,10.587,15.121,15.5,12.076,4.6328
9.728,23.414,30.493,35.144,35.021,29.775,20.515,9.692,5.7747,12.508,16.432,15.692,10.867,4.3098,5.9519,11.276,6.67
57.451,28.093,63.079,35.141,43.65,8.0154,6.7663,15.84,20.426,42.881,68.532,36.117,29.011,31.919,5.3234,20.331,4.1298
0.58844,8.5315,15.854,21.184,23.868,23.656,20.729,15.691,9.5791,4.66,6.2452,10.011,12.122,11.921,9.4858,5.3576,0.70537
11.33,22.661,22.378,21.161,18.402,13.849,7.8616,3.9789,9.8018,17.036,23.001,26.756,27.824,26.223,22.601,18.5,8.2718
18.919,37.784,36.988,34.283,29.229,22.821,17.4,15.03,14.372,12.427,8.0978,2.9345,5.8952,11.027,14.351,15.83,8.0899
24.726,45.724,35.479,21.389,8.7565,11.632,19.026,21.971,20.784,18.097,17.179,18.49,19.453,18.082,13.944,7.6109,0.48773
8.9588,16.65,13.258,9.3927,9.0996,13.446,18.451,21.882,22.798,20.96,16.797,11.743,9.5312,13.089,18.371,22.319,11.873
