23.397,15.432,18.331,14.744,27.326,12.998,8.7078,12.065,37.775,17.827,46.125,31.983,37.921,19.738,48.076,23.812,32.9,13.117,6.0921,29.085,16.414,27.263,38.073,28.923,19.582,19.377,26.26,40.259,29.923,26.6,19.255,33.561,28.622
0.72485,10.166,19.498,23.625,18.888,5.2698,14.562,31.703,33.465,15.573,8.9958,20.18,16.874,21.985,29.631,39.374,43.338,30.698,33.631,38.984,19.426,40.06,59.157,42.996,11.352,9.2182,5.6218,16.376,24.695,25.182,22.263,15.268,4.9007
0.067114,0.16384,0.2682,0.45512,0.71824,1.0498,1.4419,1.8859,2.3723,2.8911,3.4315,3.9825,4.5331,5.0725,5.5903,6.0769,6.5237,6.9234,7.2699,7.5592,7.7888,7.9583,8.0694,8.126,8.134,8.1015,8.0381,7.9551,7.8645,7.7783,7.7075,7.6611,3.8225
6.3231,10.082,19.338,29.017,19.707,32.815,40.546,21.659,13.89,14.834,16.905,6.2059,18.009,22.934,15.848,20.255,47.672,64.376,35.751,18.059,32.267,18.408,33.633,25.308,26.483,33.663,19.783,15.612,15.349,5.8509,29.91,45.486,23.748
12.543,20.621,13.593,19.945,24.099,20.697,10,7.1952,16.363,9.725,11.993,9.3047,7.9094,14.576,17.682,27.719,42.857,64.987,58.158,20.453,18.833,13.964,14.212,20.638,23.508,43.684,45.008,27.097,12.415,29.13,40.833,34.014,10.797
16.303,26.109,11.071,2.8167,5.9552,9.2917,25.179,36.94,34.635,16.6,13.649,40.133,55.438,53.544,36.246,12.337,12.265,22.155,20.084,10.674,2.5854,3.3639,5.2613,9.7252,11.305,7.4892,0.66463,4.5288,4.9142,1.29,4.4214,7.8413,4.4494
6.8384,17.759,22.23,20.533,12.492,3.1181,8.5282,11.211,6.8645,4.1225,13.044,17.225,12.779,2.5395,18.728,35.549,45.651,45.821,36.701,22.779,12.63,13.843,15.492,12.292,6.4749,2.8207,2.7342,1.6985,5.6462,10.094,11.959,10.964,4.8927
15.563,24.094,7.319,10.448,20.322,18.551,12.298,23.204,30.277,21.013,8.2928,13.475,4.844,20.871,34.689,22.343,15.453,48.178,56.712,36.731,6.7762,11.866,10.458,11.783,20.015,22.292,24.752,26.63,27.546,31.464,33.253,29.933,13.593
14.567,23.744,10.076,7.1228,18.775,21.961,16.547,8.372,9.8403,12.932,10.337,6.7681,9.7566,10.055,2.6274,12.928,30.144,43.678,48.953,44.85,33.911,20.869,10.53,7.1913,10.582,15.271,18.373,18.229,14.863,9.8623,5.2979,2.5566,0.89394
10.491,30.348,30.524,9.9651,15.949,25.396,13.399,17.115,26.839,21.449,23.627,26.334,15.209,10.036,15.493,38.154,61.659,58.729,27.263,13.917,27.306,13.594,10.269,21.626,15.548,4.8077,2.6812,9.8313,12.118,7.6773,23.347,39.544,22.729
7.317,23.718,23.657,7.1919,17.132,20.991,11.774,28.303,36.376,25.02,16.735,15.528,14.685,28.268,21.65,13.082,47.488,55.888,30.552,7.7673,30.299,27.24,12.703,8.7541,8.9837,10.559,15.996,23.771,21.852,4.6671,22.648,42.521,24.705
5.2099,20.394,19.819,4.3786,21.304,24.672,10.033,24.911,35.469,27.471,20.682,17.722,18.641,32.327,24.947,9.5504,46.295,56.703,33.161,3.8021,26.148,24.491,14.519,12.472,8.4858,6.7515,11.842,19.572,18.144,1.7212,22.01,39.446,22.598
5.96,20.926,19.678,5.964,23.589,26.929,12.475,26.615,37.843,30.206,23.244,20.541,19.539,31.101,23.471,10.923,47.478,57.928,34.452,3.2133,25.796,24.809,14.495,11.34,7.2459,5.0477,11.614,20.866,19.954,3.2236,20.775,38.568,22.223
0.14314,9.6637,16.429,16.389,9.9855,10.151,13.404,8.3239,12.963,24.253,24.848,15.527,13.068,15.577,7.1912,11.262,26.059,30.721,24.564,12.605,2.1862,12.797,19.568,18.762,12.713,8.4681,6.8267,2.7375,6.0671,22.777,47.145,69.91,39.634
10.489,19.672,19.45,36.697,36.082,15.292,3.6307,7.1771,3.0512,22.106,36.789,23.985,11.51,18.14,6.8503,13.177,10.644,1.4168,20.731,42.941,31.365,15.859,43.366,25.496,14.609,22.794,13.905,33.451,28.528,12.299,2.8151,17.811,13.2
