0.54068,0.89603,0.45286,0.2073,0.40008,0.33514,0.063935,0.29641,0.41352,0.26287,0.15227,0.3591,0.29546,0.15126,0.79765,1.3802,0.80627
0.13396,1.2182,0.31143,0.31002,0.68361,1.2696,0.76261,0.5841,0.33006,0.53648,1.4281,0.60421,0.62176,0.37794,0.46937,0.34019,0.21108
0.18568,0.2205,0.25958,0.53357,0.53655,0.29011,0.04672,0.20232,0.27679,0.28743,0.22299,0.12056,0.11984,0.26578,0.459,0.60992,0.33197
0.099672,0.22639,0.27151,0.28541,0.24263,0.1375,0.035037,0.22146,0.42298,0.60273,0.73361,0.79551,0.77805,0.68217,0.52135,0.32825,0.10474
0.79151,0.50705,0.41719,0.70455,0.60311,0.33192,0.71484,0.78987,0.57125,0.80374,0.54915,0.96121,1.1262,0.089071,0.64404,1.5749,0.5168
0.36499,0.70286,0.62671,0.5174,0.40275,0.32362,0.31271,0.34756,0.37959,0.38175,0.34926,0.29352,0.24073,0.2243,0.24883,0.28186,0.14791
0.047127,1.2011,0.28269,0.44254,0.85269,0.9347,0.91815,0.49967,0.36086,0.52765,1.145,0.66379,0.24943,0.56257,0.031353,0.31768,0.12248
0.15018,0.38318,0.56084,0.69317,0.64227,0.35393,0.16302,0.54024,0.66484,0.4056,0.14661,0.6763,0.90487,0.69187,0.22492,0.47857,0.34815
0.094613,0.20197,0.23025,0.25569,0.26371,0.24491,0.19435,0.11154,0.029446,0.15128,0.30757,0.47056,0.62733,0.76534,0.87321,0.94186,0.48271
0.02447,0.14888,0.17936,0.42453,0.64551,0.094779,0.58908,0.12308,0.91919,0.94024,0.22884,0.72289,0.32161,0.30326,0.52557,0.80446,0.22766
0.5471,0.90595,0.45343,0.19662,0.40422,0.34577,0.072283,0.28898,0.41137,0.26508,0.14124,0.34783,0.2892,0.15778,0.79315,1.3696,0.79986
0.027061,0.072317,0.22478,0.4438,0.65022,0.7822,0.80771,0.73657,0.62021,0.52854,0.48934,0.46039,0.40609,0.35635,0.37228,0.43253,0.23147
0.09453,1.2733,0.34868,0.29266,0.61612,1.2771,0.8035,0.53954,0.39636,0.59802,1.3506,0.68282,0.65457,0.34265,0.49766,0.34542,0.17164
0.043205,0.10677,0.15411,0.21365,0.2784,0.34303,0.40208,0.45024,0.4829,0.49678,0.49033,0.46397,0.42024,0.36418,0.30425,0.2544,0.11701
0.083765,0.15408,0.11548,0.059687,0.051991,0.13212,0.22456,0.31488,0.39612,0.46363,0.51488,0.54954,0.56933,0.57762,0.5788,0.57727,0.28817
0.1621,0.28888,0.19486,0.072464,0.045011,0.14161,0.2342,0.34869,0.47683,0.57715,0.60431,0.53224,0.36615,0.14624,0.10722,0.26626,0.16354
0.47035,0.94781,0.94282,0.87663,0.72372,0.50229,0.28165,0.21485,0.29548,0.33283,0.29346,0.22513,0.21478,0.26403,0.30024,0.30421,0.14972
0.0079181,0.025686,0.050262,0.086734,0.13308,0.18639,0.24327,0.30035,0.3546,0.40363,0.44584,0.48042,0.5073,0.52694,0.54012,0.54764,0.27503
0.18013,0.22017,0.18187,0.37502,0.60559,0.39687,0.23783,0.88626,1.3462,1.2458,0.37041,0.55629,0.66063,0.53958,0.87361,0.62342,0.0387
0.020742,0.48547,0.71409,0.58847,0.25004,0.32445,0.54612,0.59813,0.66024,0.81544,0.88653,0.76957,0.51683,0.2602,0.13239,0.12911,0.065231
0.11103,0.28611,0.40234,0.49218,0.51793,0.46316,0.33557,0.19109,0.21384,0.36422,0.47714,0.51163,0.4764,0.41739,0.39345,0.41244,0.21372
0.20851,0.32596,0.12546,0.32732,0.65558,0.89112,0.97179,0.89264,0.70195,0.48493,0.32708,0.23683,0.13469,0.048251,0.21582,0.35985,0.20744
0.34479,0.64534,0.53798,0.43174,0.3867,0.43927,0.55658,0.60187,0.49622,0.37324,0.37694,0.25436,0.15303,0.581,0.79097,0.61188,0.15836
0.48942,0.9367,0.79176,0.54368,0.3428,0.44811,0.58683,0.55503,0.36931,0.18909,0.24917,0.35734,0.46243,0.6121,0.76518,0.86449,0.44814
0.25664,1.0878,0.68719,0.13424,0.80229,0.7812,1.1715,0.84963,0.17035,0.81039,0.79021,0.7902,0.36553,0.86507,0.42719,0.93499,0.24814
0.12434,0.26337,0.3039,0.36245,0.4306,0.50018,0.56329,0.61262,0.64193,0.64667,0.62426,0.57434,0.49867,0.40107,0.28781,0.17106,0.050531
0.012886,0.19246,0.41574,0.40143,0.10748,0.38174,0.51936,0.30798,0.1046,0.39099,0.66856,0.94024,1.1119,1.1041,0.8914,0.52829,0.12375
0.045143,0.17983,0.3203,0.45913,0.58379,0.68414,0.75066,0.77586,0.75596,0.69214,0.59107,0.46447,0.32804,0.19994,0.10084,0.057508,0.028661
0.13241,0.17085,0.0025585,0.38918,0.41057,0.3161,0.72512,0.10982,0.9015,0.99056,0.37672,0.82267,0.54107,0.23499,0.68872,0.9912,0.070772
0.26634,0.51559,0.47729,0.45521,0.48628,0.55808,0.61791,0.61801,0.53547,0.37777,0.1926,0.15731,0.28453,0.3587,0.3395,0.24776,0.089297
