component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60,component_61,component_62,component_63,component_64,component_65,component_66,component_67,component_68,component_69,component_70,component_71,component_72,component_73,component_74,component_75,component_76,component_77,component_78,component_79,component_80,component_81,component_82,component_83,component_84,component_85,component_86,component_87,component_88,component_89,component_90,component_91,component_92
-5.936650387970202,1.275482102213639,-1.600476836174747,-1.7031883456620305,0.7046956623415495,-0.07517159655067036,0.7876331066111688,0.2857356064713169,-0.0008045886989257867,-0.077085503146105,0.07898180519562037,-0.3984026521325743,0.4074282320028781,-0.5951916532400267,-0.21959889895931087,0.11459801691043454,-0.8418796243835145,0.5898510094514677,0.2045142754148935,0.6872192457623879,0.5702975191733886,-0.2939523162945325,0.7844054710056592,0.4078716555473935,-0.3297927225837618,-0.3552461091763895,-0.09101669952742797,-0.12547465736998564,-0.021767332063107304,0.2468302184275713,-0.7026371892793718,0.24362252595554013,0.30629680312252167,0.35075438864011055,-0.11142578167632992,0.2116055803542734,-0.06235444371362484,-0.04888151488452673,0.04108706840741278,0.4790683760664747,-0.07312871715085682,0.25893761421107514,0.4906229642339269,-0.015526299253295992,0.4496535018395052,-0.05108143099185764,-0.21418866121913052,0.07751096684224475,-0.09793317047688196,0.03195215022695277,0.16098707822206884,0.17069567667924768,0.26464984288122156,0.13424557443368046,0.12344290242132448,0.0650183652001185,0.15922207024788237,-0.06939958759068365,0.2174965287571664,0.3307876341738496,0.24321377345688733,0.10585444317809464,0.1895730794443116,0.16406314926477894,0.047215650487566534,0.2754675056295092,0.0074192153208583345,-0.17797979487425272,-0.027495572171171944,0.10687981428044958,-0.00014530752336367532,0.3129747464624378,-0.07085690716978624,-0.16504291113006828,-0.19982452426852806,0.15295754839832776,-0.06671786839152263,-0.046805531396373355,-0.11160383017402349,-0.1085425700356345,0.049400330930495895,0.2838294963008117,0.5262059141373234,-0.22969230784903086,0.19458200019704647,-0.10025324923019689,-0.11995916732723974,-0.050519986940528956,0.19817777799354977,-0.03911962136163546,0.1537155630074694,-0.2434397397555609
-0.8826274180963215,1.9774845336321494,-2.2051604283315593,-1.6529809930676587,-0.1259516589296565,-0.41178130870875357,-0.029652630858930364,0.21595933927063424,0.43212761338393046,0.3025695442244471,-0.864882884259042,0.08350689617680984,0.43593260376385096,-0.8688244414073004,-0.15411569449789592,0.25033846428167084,-0.023532155963463797,-0.23444597167167316,-0.055407345287441845,-0.27633310891037277,0.11910744241416107,-0.1689990805582042,-0.27277419792236335,0.09780728850246358,-0.5739643761931855,-0.03553641481017459,0.008411181616524818,-0.2950063487753252,0.4353982270208603,0.14005217114727675,0.049341270683676476,-0.12680538767514618,-0.011738894538377963,0.08931740948741673,-0.2712211410052485,-0.23596465713599551,0.13889960191464165,0.0007244239725816866,-0.06346106185384857,0.0815503547055159,-0.13525575485817326,0.3228384556401024,0.19212585787936487,0.3020852975871065,-0.19086971181529128,0.001133170981243092,-0.07408832762250639,0.01564486122754394,-0.20143806159379105,0.36257019796832346,-0.06936809260402758,-0.043769862520079916,-0.31242596553936286,-0.26986366078340857,-0.06455202567197822,-0.19643787875687052,0.11046447259722987,-0.013180016463267273,0.007927778522754723,-0.55018580869576,0.3559994950218889,0.14698009049198005,-0.16340155956645067,-0.2615061276754148,0.2312216209239117,-0.3390977761763377,-0.08873293916151676,-0.16981993965868103,0.00796516039948578,-0.05738328520729791,-0.11167673809909279,-0.5369646919564872,-0.049125679194144914,-0.16493946633401288,0.07509795902273497,-0.17235017321415436,0.027263435309238773,0.2922083417116411,0.03585056602662732,-0.3044243285860196,-0.09686507391483047,-0.041833938430623524,-0.03066780546425778,-0.004712141013625138,-0.007987939612351279,-0.1177891599497646,0.36185920287156964,-0.11681450330775486,-0.060132743896357845,-0.1368993124631046,-0.3231590999262288,-0.2028986642253484
-8.38672128456349,-0.7293868212732874,3.1517503165132963,0.9602753929447473,0.5833689031565622,-1.346533993504586,0.9858621785422689,0.17302580243353413,-2.0680593803699905,-1.0115945759000189,-0.2921452907856948,-0.8693358229617131,-0.24005383917721415,0.13567153813646018,0.6741677309978029,0.730297828991262,2.999104293720825,0.3728757728082168,0.18573760253696314,-0.4818519437427196,0.4706345848604175,-0.15313117075893234,1.6068468910591822,-0.22718310562302355,-0.0522655631468871,0.38302061745489663,-1.1686210760179412,-0.31768267799409794,0.6385288690151251,0.21508156096332764,0.20366770231876438,0.37048642727380066,-1.0294807266278518,0.30227828128258133,0.006232502806593934,-0.27250826819084817,-0.2484283041761369,0.8977873373387625,-0.004197364596837578,-0.24927277468904674,0.22900881785841715,-0.19370835500338765,0.23953933573401312,-0.37968315848540574,-0.17871070035562592,-0.7237701338412309,-0.33953200711624765,-0.8667876177247912,-0.7067090402077755,0.4015925323704455,0.37790919589463556,0.46948358851330024,-0.4139955685666766,-0.04800444601252373,0.2350817046711502,-0.4003043129147384,0.6992759184818097,-0.05726557689833407,-0.2480204903606306,-0.15178559565025754,-0.5952172312693692,-0.2097097132285893,-0.2674306605740793,0.5698959964076613,0.138489013741404,-0.20512336562726516,-0.04780210211791703,0.248882387275278,0.9437373934044091,-0.22011408325999832,0.4649839989265758,0.3334352602006752,-0.14531675510015057,-0.019226571314112217,-0.14667840049270556,-0.11602947863383871,0.03615824917869788,0.25806281971115963,0.3334702550022787,-0.2714464550132878,-0.06625156810851908,0.28888037604035954,0.18613063009693692,-0.13190580718996,-0.18108769466767363,0.06685123938058475,0.17359482824522618,-0.006645102056704959,0.07750124282008206,0.35425373972172247,0.1483190344123132,0.08503711737594129
-5.290978304376348,-0.9449116342255142,-1.47737334056301,1.3750676960271122,0.6181635829999516,0.4983715897466615,0.448383129449746,0.10812573708872611,-0.014998469284434395,0.8911554903636297,0.46846373979513506,0.1404725128646754,-0.9343898303359945,0.10918977516873457,0.010867625616488777,-0.12018397495299021,-0.05168745579391319,-0.8930790128539788,-0.9312505127960233,0.09476288381070753,0.10073114076250302,0.2995884914521601,0.5321334836835947,-0.5394981350854656,0.12272363215075836,0.18552595135937833,-0.5313891335023816,-0.015412203220502806,-0.4288269223497754,0.0906989417427322,-0.04905491397348795,-0.6692104077983808,0.08361065538736302,-0.622284159135646,0.5027758864228252,-0.22460485225646096,-0.19467768846318267,-0.0017195113607568308,-0.2936951797115936,-0.013284113519610157,0.08954370661895342,0.0762081968952602,0.17516446993214765,0.3854017550515438,-0.089268114457008,-0.14124676140614048,0.6262522167096923,-0.051915642821685856,-0.2320609199110929,-0.24911961148302028,0.4902155956443227,-0.23584809471413318,-0.7004673958278644,0.4702711817969644,0.3399629890919972,0.0503519046581055,0.05213381740717064,-0.02031402163720317,0.23151586588151307,-0.002157441049657006,-0.3297763333570889,0.632531168990451,-0.3212780463713806,-0.8519832112987998,-0.20161793966049224,-0.21838190982047795,-0.09854245144840229,-0.1086868054667358,0.11878835473576173,0.6239735155044898,-0.5430426618369061,-0.4397919042330394,0.24718724716611154,-0.2240774779866064,0.2478113324572556,-0.4973343108060056,0.5258932693683555,0.44420058743773294,-0.22744478192781323,0.28033511581481974,0.26468065952090464,-0.319255182777344,0.21178142228685504,-0.07926312815548933,0.5668314741147734,-0.16190912064455534,-0.5897525074785684,0.48933066632849487,0.534406610981981,0.2634372647871979,-0.08346184405398292,0.6377780040772711
-5.11419548629359,-0.8865456314308467,-2.7706842196273422,0.33457292139159966,1.2912351504541715,-1.2656464508871146,-0.177149890069738,0.5101280615716342,0.547984945287055,-0.0819909364849395,0.2323306234537727,0.29555970916367946,-0.6712713238446313,1.060661571828106,0.3628026169116511,0.22845093267230893,0.3088490079262538,0.07609124267369305,-0.25968724825224776,-0.10017265324001232,-0.8589761239818667,-0.2072313822424571,0.15782968691119545,0.3692486777717123,0.328155873755269,0.029658509846850922,-0.39589051389549507,-0.48637116856256407,-0.2393236238257859,0.20464468043081488,0.036367055239630464,-0.2791648426059296,-0.40461275682126213,-0.4756479211134526,-0.18354423238816467,-0.018116922073420187,-0.27431914251378936,0.31809236272869923,0.3365682467532358,-0.44039029676378966,-0.12802725764483094,-0.3454390662123956,-0.6370986130452306,-0.23331437729854537,0.05558737631597138,0.1790038822997743,0.05053159267463805,-0.2173296794944968,0.03176949888176075,-0.4559966609052857,-0.052378801140821,-0.5685637085644359,-0.11018633446662976,0.2003514320731667,0.24574453293772747,-0.33709042389840066,0.08462481515914166,0.28697276473550165,0.07303745287621909,-0.3231724000898762,-0.46951284980426133,0.13885655179110973,0.31842675243396334,-0.13195054531960537,-0.38134728830563547,0.19151504555318002,0.029254769520729713,0.14542060192657105,0.0988476417896092,0.002035351258153474,-0.4067836815747275,0.6255321844201484,0.24085752477634464,0.1644678210118011,0.10666071638725769,-0.5496019792815517,0.07334629699940784,0.6167157117910478,-0.22313187974548704,0.20115595746688364,0.7780982926733393,-0.25091303325532227,-0.40709733932551717,0.39926153218820787,0.1910007535689748,-0.5083538312829384,0.3364440984242746,-0.06618079176296342,-0.31478099504361823,0.21710181242610005,0.3522762406894354,-0.14847771896174927
-1.3664043124796459,-2.821074866508643,-3.261642704427204,2.0149798824144116,2.0867332456556387,0.3766378371472155,-1.60904025923788,1.7905361410252711,0.23322788587787177,1.3205870593940423,0.6790129188750939,0.31030166341677795,2.1981430016908554,0.21087696076998202,-0.3849189938960014,0.012948718382299666,0.23686482876301193,0.6579770569528982,0.7324584100390279,0.4894011668123856,-0.37115420694790485,-0.41201764223964693,-0.682352680218761,-0.14541020603999275,0.15547888267007307,0.10133850932783814,-0.06408858323298793,-0.9038287149452757,0.32260325170560544,-0.10378653799679109,-0.3750187666624036,0.7983594269265673,-0.3197755741288598,-0.1633648771263484,-0.16840453624526117,0.06646231430665817,1.198092191543806,-0.32375054617709864,0.4066171694480057,-0.5369562197762355,-0.0874181297086515,0.3133258060847432,-0.7772188649373926,0.01845923655750699,0.06255214242953495,-0.128124530446531,-0.3676465092458091,-0.3412223382363701,-0.2539059599801157,-0.8740560404390397,-0.16441246661047682,0.168961238857767,0.10199578879383389,0.4422902261582483,-0.006757636339991619,-0.8724734828881607,0.05330569834343574,0.9658056610438305,-0.3419720341409004,0.0589561823115741,0.1897148246764586,-0.5431696588163188,-0.5239585139221686,-0.22355432339995193,0.30194092127333,0.11092852898217918,-0.4001288125750563,0.3036544709062194,-0.552532962439147,0.5390768433251212,0.3941762184176368,-0.2233051280959364,-0.2196907092875029,-0.27990112566920916,-0.7080350104978569,-0.46490331763858783,-0.560638670884639,0.1888926377584533,-0.57041091068032,-0.7306655071555277,-0.4957171961225738,-0.4421570788049814,-0.04761083433544498,0.07292287035318538,-0.34621693487961236,-0.14436985394026708,0.5985933885286238,0.19807864524120353,0.5505809152329131,-0.011088581606208922,0.006618967432661847,-0.013176312145280646
2.160517202831946,-3.5361009906069727,3.2889500972522265,-0.7467827564695347,0.28788625077180374,1.8730559830171007,-0.25230591483611864,2.015480087998501,0.455463021724056,-0.45307749794715096,-1.4259205744974766,-0.5340920821410406,-1.5608784008916259,0.8768297952586562,1.3488836355499478,0.2936656063359197,-1.0421527842340952,0.3339095861780519,-0.45391675345296095,0.7335242801286991,1.249850740152619,1.179644532558314,-0.7943899166849102,-0.13222109604497964,0.46787931643513825,0.7539474040064095,-1.08795982289041,-0.4872458423741807,0.3661980309077811,0.9551931842500944,-0.4002938578941558,-0.4412418641349132,-0.4458417358229381,0.6326784491602445,-0.18372394250974214,-0.2613281103427609,-0.15627272794444438,-0.585865783077558,0.3499411624765172,-0.17692960673247915,0.3063165341157112,0.8373438947937661,-0.3299389534126757,1.1784117260112152,-0.6111372324452637,1.2144809909968157,-0.0822124759063714,-0.36095502588387973,-0.31003600388069996,-0.10319927256631883,-0.026319708787770225,0.7017311130827736,0.5360151514518338,0.5293347290464276,-1.0792414925593665,0.5188751220637958,1.2086061868868379,-0.6047599878572013,0.2858791516786123,-0.15936357542980556,-0.7917068816704779,-0.2672100758913473,0.4343108646903596,0.14125181317601437,0.3594952205727011,0.4908378434851892,-0.4476072177649147,0.008744176627360295,-0.538566452397961,-0.23549765511246348,-0.042352488671167254,-0.567844894944276,0.5034920342832028,-0.05064950429233093,0.15580050077167204,-0.5918132715821589,-0.22763518750845743,0.2899884592641487,-0.5360838911405548,0.6241625789157164,-0.3824783287801083,0.313432465148356,-0.05162965391796787,-0.2523809158789014,-0.24965053310667662,0.1522111830829708,0.20381079484524822,0.40234699661385337,-0.12336956136990453,0.15010292865968106,-0.14716381779730311,-0.6435831177169317
-8.658613055955529,-1.5553995526767384,3.566265455374932,1.4140089499792083,-1.5253764389985638,-2.990102104784205,-1.3753832437571314,0.5778530605818063,0.40473384986179506,0.7211834584623109,0.8086568770345635,-0.1591771931502688,-0.3620650098585118,-0.2169355629080567,1.2333756226253123,0.022566583359428898,0.4055591807984078,-0.1941796468985605,-0.7325721946522965,-0.6369769503867784,-0.42563894644943806,0.5197844132544457,-0.30418082270221614,1.0422739998597481,0.07960161363271324,0.08198310844012531,-0.05511521582041697,0.7198665241102503,-0.6040501946563263,-0.346536478587988,0.39556906042889506,0.2874340283211758,0.4420969793575465,0.5500662590199473,-0.4592643797824313,-0.11405671593938099,0.0999768248641779,-0.3223295795086905,-0.234817978917669,0.5251554852546405,0.7684851447217784,-0.025449429007886087,-0.009137382505000013,-0.011693174862433752,-0.02887856078183671,1.0211221157426686,-0.04131766035104791,0.054124089903156335,0.4496171354494099,0.07899597829633007,-0.33633484749725334,-0.3824604205121579,-0.23872815886574156,-0.41561925698561253,-0.4242967542679294,-0.24631627938701278,-0.15621386245179403,1.3512585811912732,0.29888618750221607,-0.722874657776567,0.057825453069202115,-0.00865319683843394,0.05638741287404171,0.1799461058334556,0.5298790218686207,0.8207075484239835,-0.9080999326289133,-0.3298159038597068,0.7178053929393542,0.2345796010561702,-0.44543966859511336,0.3797761385292457,0.20486819550231009,0.7239957352968986,0.18456943035557308,-0.7812723324794737,-0.552881129166869,-0.006993825385175716,-0.10579211750061958,0.19819472443296104,-0.5199854087956844,0.16261582686204593,0.6815250555030787,-0.14492838814684209,0.25143534015587055,0.055871080114687194,0.2702472862802167,-0.16907624757557768,0.11729722735672211,-0.039763334831374286,-0.37319272199027875,0.7030112407148883
-2.0201613326581267,2.1427369834708103,-0.018910020470430493,-1.0377341379714229,-0.4753441768063839,-0.3764902037650317,1.0812701424896949,-0.6059817448109737,-0.21979819240307535,-0.9858697154030984,0.12815041828673107,-0.3850645954144457,-0.07100621192352312,-0.5229157637963265,-0.6507424717909891,0.20111783253779275,0.36140691109407375,-0.3982475959343133,-0.5452140250275154,0.017598636625687506,0.5798308421174512,0.37600028623441123,-0.1856323082261026,-0.592354579047828,0.08445831523379996,-0.1682610277913453,0.3630820788228006,0.0019217178012868577,-0.19050757727828196,-0.40620688978519737,-0.2639002826906953,-0.24999108819660157,-0.06406774046564948,0.20045277022265637,-0.17211746310652887,-0.3988878733335676,-0.5472212868309068,0.027708986997384877,-0.07386785214748143,-0.5372265017697577,-0.21754153649805757,0.41110399933416875,-0.06761924740182876,-0.10553237495889727,0.06396528146483453,0.34167459261762756,-0.44416114091483344,0.2486944459150694,0.042720907669214506,0.37100266962621,0.03173041647553659,0.11355787269571699,0.2696490839889354,0.1443840327639473,0.2801701184767535,-0.051518874714909325,0.11579380319568838,-0.3756316185238464,-0.2174803041131449,0.07933063478678445,0.02800500463014967,0.10301138047364561,-0.047834003336700896,-0.14785184940789137,0.009527394964087808,-0.20903783667064543,0.10629318597321077,0.156882399152642,0.0773075177382773,0.37763256164188924,0.221616206123493,0.1181884655293896,-0.22966003845213764,-0.18970047336088147,-0.4720621812355685,-0.2415599698731568,0.09277484467924171,-0.3526120989972051,0.37278093873967566,-0.014162256407492838,-0.0013054101626311335,0.10752052369072305,-0.07466215159612653,0.13899447352831446,-0.043084104379614456,0.0368579231185281,0.0247395900639615,-0.23373016534520058,-0.1106086247672541,-0.3226776540382666,0.18260222060934092,0.03471514505892769
0.15351206508561405,-1.7395874531002795,-0.6857803876932801,0.523463590675739,-0.29326581001658925,0.3784500521055973,0.31760770347712847,-2.339354227823396,0.7340165909858011,0.532032037868204,-1.5180891660697255,0.19757693981169355,0.06756560336756291,0.3909673676225001,1.0272095946690531,-0.08310673478818577,0.23813972048802698,-0.5792403600290273,0.307546554383081,0.3514608171869511,-0.5505118028712827,0.28239977732006055,0.19198465328759445,0.03504172883083292,-0.1878547292741173,-0.15169722339035602,0.024691118490709006,-0.318967488893791,0.20841218906417955,-0.05599027018065334,0.0895306652337284,0.09840093155978473,0.37523346395168683,0.021515239229836332,0.04414210348334381,0.0992908880009916,-0.1319355476695666,0.12175932514443596,0.07583611129011301,0.03706745761765322,-0.05613132644150177,-0.12077040820958782,0.1901017126400867,-0.05493220243536574,-0.0340393069541435,0.030548947648860212,-0.1560165827638735,-0.044393090589402766,0.053555038608564406,0.030113412120588785,-0.06547005950031046,-0.006961918394577496,0.27896636794319024,-0.03401839156466234,0.017587020143783213,-0.02312954389288738,-0.051747555809587446,0.15178815158199854,-0.15384104077845218,0.09817707878028313,-0.13542733182815891,-0.05690431869127766,-0.05128404848815148,-0.02481936095977137,0.175684561738336,0.007786934127783752,0.2116646850213598,0.12015469283566715,0.05079144498023282,-0.10930097725847303,0.03479127043879069,0.10884753946219697,0.056265625890168314,-0.04082946782122701,0.03984706956587335,0.17338727438408152,-0.04882989656632384,0.15029349643933665,0.06495502049348377,0.17465897027169805,-0.20103381915316124,0.04794153328133323,-0.030975179347448124,-0.06766289570625772,-0.059647700656983466,-0.0875299525355224,0.20070863335822628,-0.09838051201217565,-0.013054544340177708,0.06230331266862593,-0.0024874330200508614,-0.21494958065501157
