component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17
-75.42670054519992,-8.608538191660227,9.006722728018493,-7.8577976992707,-0.3601494994984075,1.6780935480370798,1.3367302742421843,2.149729274199447,-0.45572863711950495,0.051816060629862506,-0.5636732746062826,-0.9707066831168855,0.09421755894246825,-0.07488884636338634,-0.45413313757173246,-0.19462875245153483,-0.003912809130983216
124.84967903455787,42.85852167909361,33.74686352746274,-10.04632349511969,1.7240801879421033,3.139308972450609,-3.8220145288356293,2.1109103993232607,-0.19366234395902773,-0.4810572169886731,0.06717026089464312,0.641322241787142,0.23895147644185386,-0.15686020907416096,-0.21599254492386386,-0.1187002514038702,0.01865621647798845
7.026381656616562,-29.245730003113632,6.428629783606626,0.19966447568572335,5.923962145639482,-2.341621720869034,3.0265493753982677,0.4496165701784348,-0.4535055896587872,0.9409571044698315,1.9658895750628391,-0.007563984881391697,-0.5241933365388612,0.4432322378865494,-0.5043107650131504,0.055440355349967496,-0.5075083182346662
-18.992807062533522,-9.848773417669452,27.2533879764297,13.058207537396278,-6.264696908477586,3.2712037347482696,-0.9953673002042999,-4.368645115132615,0.4187003359503275,2.8825957850304786,-0.5595403805900799,0.18510280440010196,-0.2356676188832483,-0.03530114531092141,-0.011161154457608038,0.06412611143675548,0.0323582082640333
47.884285191796174,-67.77205340914115,-18.829713427218294,4.956382963928495,-6.981446429888719,0.6224458961047987,-5.207418257289483,-0.05849649618193515,-3.515694911848438,-0.6893174376707877,-0.35909429261119913,-0.17886274253991044,0.15982010767111451,0.05942715107908835,-0.04798289428756698,0.06570294274840077,-0.20201567528204628
56.58783208027496,-55.382801046834885,-9.127436754455436,-2.6712794100163264,3.519817243801882,-7.675795259945043,1.024432234373976,-1.0669353079971524,0.34516478879352114,1.1524655314755248,-0.25847992267579606,0.1268114007906625,-0.12022241510524266,-0.5755238361459917,0.15775003125518078,-0.5071014441089451,0.16273927605610075
15.461759187365871,-10.358209042198126,14.915674827409418,7.488395001063532,1.5712949151850144,0.24242160355171236,2.6624039820336938,-3.038299663440644,-0.2497247832609583,-1.1098138751437996,2.133609632828309,-0.9435851578711698,1.0327914022775315,0.0680229587702111,0.30309603859622974,-0.028210193514960645,0.19902937754487976
-93.37590750047475,-30.225727133795658,15.903271539176192,-5.915363899839918,0.06175573291687161,3.6815333091616704,0.8744416509493864,2.344008396190357,-1.2778587017357355,-0.734249362056818,0.12716068884879778,0.515182373234285,-0.4467529147747732,0.11034657350054346,0.5951369338074173,-0.4444629155878369,0.03665554498679204
18.454596384989625,28.91441581161993,-1.974997816930153,18.891177691355335,3.9919441322036855,-0.04657176780469574,-1.3303321692343963,5.819727983033734,0.22179625602536449,0.9487578706992449,-0.14091472923794435,-0.6219259702363953,-0.21266855704516655,-0.3940754646908078,0.5254261183669242,0.28712987762790676,-0.0851960298032718
-3.0063077407617618,27.702533858428083,-15.084741732012874,-13.547846133982768,-4.559330805562684,-0.36671081819724105,-1.6241378102271908,-0.4912586048659137,0.04037953558794027,0.3066162389973753,2.574085726633619,0.326499424927911,-0.6715940273813217,0.07263422836911311,0.25906719413328283,0.33701988970641406,0.2636900740099453
-31.35885227374547,71.30349955708945,-5.5775505958216165,-7.766024039768544,-5.584735924520855,-1.2553188586139827,0.7490463880103331,0.6787156649616064,0.24636914725338546,0.39425282596048417,-0.21254650542524894,-0.3778356192041662,0.5321780874846418,0.07336741871994407,-0.062302506296659635,-0.029561917341703003,-0.2762872852889126
