12.502,20.558,11.893,12.274,15.216,10.724,4.8555,12.07,14.724,9.7065,7.0485,11.237,9.434,19.127,43.102,64.696,36.63
9.9633,77.463,52.569,20.951,36.561,85.451,39.656,47.359,52.846,29.787,71.17,37.022,34.98,28.701,18.946,15.241,15.933
17.736,17.098,30.339,57.065,48.376,21.271,25.418,24.317,19.244,30.965,28.157,9.0565,19.487,44.691,60.048,57.976,25.566
0.27628,1.9246,3.75,5.6121,7.5215,9.6854,12.485,16.177,20.571,25.013,28.582,30.342,29.561,25.9,19.544,11.402,2.7536
12.96,38.525,25.535,66.39,45.446,28.963,17.743,38.974,25.488,33.367,18.785,25.396,46.309,21.363,52.888,73.465,18.124
14.271,27.043,23.036,18.2,15.879,18.545,23.674,28.069,30.221,29.889,27.93,26.274,27.1,30.773,35.505,39.227,20.307
18.799,76.045,33.659,34.797,50.845,46.363,56.472,49.752,61.95,27.713,61.729,46.746,12.822,37.635,7.3936,14.56,3.2046
1.4273,5.2678,15.114,23.024,21.839,12.349,12.689,21.465,21.782,17.538,22.535,29.086,25.695,11.736,9.181,24.663,15.385
6.6044,13.008,12.374,11.23,9.4866,7.0916,4.0611,0.72577,3.6846,7.9047,12.129,16.115,19.651,22.566,24.733,26.064,13.256
21.99,28.132,18.64,58.456,45.921,33.108,22.723,15.235,48.09,34.506,24.763,33.076,16.565,14.751,70.206,96.143,25.004
13.65,22.09,10.814,10.747,16.026,12.908,5.1327,9.7829,13.084,8.6379,4.8058,8.9433,7.2913,18.259,41.766,62.679,35.482
3.2514,6.6519,9.8826,16.714,24.044,29.495,31.94,31.584,29.595,27.09,24.11,19.817,13.797,7.4591,6.724,10.741,6.2812
13.79,83.473,52.591,18.688,32.471,84.991,42.837,44.734,59.743,26.116,63.616,42.405,40.804,26.21,20.078,18.243,12.107
0.82512,2.077,3.1819,4.8287,6.9937,9.6128,12.526,15.476,18.138,20.162,21.23,21.109,19.705,17.114,13.7,10.309,4.3504
2.3747,5.0107,5.7186,6.7593,8.1121,9.8163,11.858,14.097,16.271,18.056,19.138,19.278,18.375,16.523,14.083,11.8,5.4045
2.5739,6.9473,10.688,14.271,16.141,16.032,16.605,21.651,29.568,35.82,36.916,31.33,20.033,9.3248,16.514,26.864,15.429
20.589,43.442,46.969,46.489,39.477,26.857,13.435,13.309,22.089,26.527,24.918,18.809,11.346,6.9685,7.8175,9.185,4.7777
0.48641,1.0248,1.1696,1.4174,1.8574,2.633,3.8545,5.5601,7.7249,10.269,13.063,15.933,18.679,21.093,22.979,24.18,12.296
6.874,13.962,13.197,10.939,11.677,14.043,14.73,39.375,64.411,59.949,28.422,18.151,13.656,17.819,40.623,37.417,11.996
10.374,27.64,31.232,20.68,1.798,14.093,16.442,11.037,22.185,33.139,31.402,18.511,3.232,5.7429,5.7338,1.4726,1.0509
2.6026,9.408,14.403,16.358,15.451,14.063,14.526,15.451,13.958,9.4256,7.4442,14.324,21.586,24.944,23.175,17.694,6.9957
20.474,35.948,22.776,10.726,21.788,35.725,42.92,42.203,35.479,26.64,19.858,16.364,13.817,11.838,13.184,16.606,9.1191
0.79923,15.303,30.696,38.662,31.023,14.218,30.609,47.625,43.929,23.089,3.7688,7.7804,18.625,43.847,60.39,58.071,25.565
6.7903,21.346,28.108,28.255,32.651,42.941,46.596,38.419,26.286,24.856,25.062,13.466,9.544,30.82,42.445,42.004,19.443
7.5166,78.116,59.97,7.1937,37.999,53.473,67.468,56.642,33.386,34.327,30.193,45.793,1.0383,58.995,7.1211,52.286,13.974
4.249,8.8762,9.9301,11.497,13.436,15.635,17.955,20.195,22.08,23.295,23.539,22.575,20.277,16.665,11.914,6.3885,0.92648
7.8629,7.0089,28.807,36.311,14.654,18.465,26.88,9.5689,14.371,18.429,18.092,33.026,40.371,39.184,32.402,18.405,0.36443
0.97422,3.4855,6.7134,10.927,15.654,20.258,24.062,26.486,27.152,25.955,23.096,19.076,14.674,10.912,8.794,8.3393,4.2013
23.599,35.932,18.602,44.334,17.988,36.056,37.851,6.6241,43.445,34.68,37.277,50.961,22.999,30.864,91.434,109.52,26.613
2.7996,7.8994,14.135,22.915,32.219,39.581,42.604,39.614,30.272,16.062,5.8953,18.955,29.932,33.778,29.598,19.23,5.4619
3.312,55.535,28.302,39.983,20.611,18.069,24.832,22.191,72.633,123.1,27.521,47.589,72.257,67.184,36.094,38.891,20.044
7.7055,17.505,22.096,26.786,30.232,31.814,31.374,29.104,25.52,21.465,18.142,16.849,17.935,20.36,22.852,24.606,12.615
27.106,47.874,30.866,10.375,18.525,33.93,39.759,35.23,23.983,15.133,18.468,23.003,21.253,13.765,6.2654,9.3783,6.0968
3.7253,7.4835,7.5951,7.8183,8.189,8.727,9.4232,10.241,11.125,12.019,12.869,13.633,14.28,14.792,15.161,15.382,7.728
0.45023,2.2835,4.2937,6.3939,8.6015,10.953,13.418,15.855,18.02,19.607,20.317,19.909,18.26,15.409,11.601,7.4828,2.5796
10.202,19.72,17.838,15.176,12.145,9.0466,6.8852,8.6337,14.212,21.003,27.174,31.237,32.034,28.953,22.092,12.387,2.0265
4.9885,26.656,36.525,26.038,1.7818,32.688,54.614,59.075,48.063,31.947,21.193,13.313,1.7818,11.241,17.251,12.706,1.1831
6.8058,31.513,30.798,7.8193,22.987,17.92,33.893,70.303,74.446,42.444,3.112,18.313,10.204,10.584,18.983,13.051,1.0976
3.9871,38.45,59.76,57.262,34.643,12.323,27.42,34.922,26.018,8.2288,10.744,21.398,27.459,33.079,37.038,37.066,18.016
13.807,23.714,17.334,15.888,10.486,10.865,28.554,35.32,24.779,6.6352,6.5534,5.1976,16.791,26.942,27.18,27.448,14.933
23.715,42.402,29.001,13.672,17.158,30.063,37.123,36.538,30.278,22.634,18.166,16.86,14.781,10.899,8.6256,10.397,5.878
14.392,20.792,3.832,21.392,25.268,7.8499,26.874,41.35,25.156,12.248,43.93,49.841,33.916,21.341,26.042,34.398,19.409
