component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17
-18.03392424134424,97.51358586180896,-7.385436991833619,-29.25218070006283,2.8029145479992095,-10.123652906730769,-0.40352331625427046,1.245927963986398,-4.435110220636964,-2.6383918182927233,1.872110805457032,-0.810935358548469,0.7145721057135315,-0.5247336241766015,1.415072038768204,0.10986135638214216,-0.5485666998810766
122.44431306351365,-125.65331231591672,8.711474648698882,-16.239959258335205,-17.864249115271367,-4.631746118444382,-2.0590199899527066,1.8507939828392186,-1.1075564486984744,-2.274872702668429,-1.846910827929047,0.13617085374654575,1.8285571778605239,-2.377405597141186,-0.6190661447354819,0.6944780507608617,0.44234887804227413
130.6981718092269,5.914513054186802,2.6143712882469643,-12.27914123440476,-4.632473187588065,5.508292422345363,0.36590422592200744,1.0903677860032217,-0.43188790631136825,4.590357167894267,3.8762673524749234,0.16620820952541776,-0.427452594732481,-0.6576227472856198,-0.05937114442157789,0.8055718988842379,-0.4420573456834008
146.10794807317342,14.322449880887152,-7.093337846586305,-2.094155158054224,6.048125972670294,2.663136200052147,-3.1686502169135657,9.430246236414657,2.1040383414665667,2.7439270865906145,-2.5321264943748227,-0.21229788355824092,-1.8822907994767168,-0.08588167553450819,1.0299437211369382,0.08085741977912204,0.25037436014329656
-165.2192451611412,64.1420493218617,-14.8878285710838,43.23452810920517,-8.982002220376975,9.621819323768001,-5.769433436265591,2.9345576282624974,-4.479525997995551,-0.1210028408996426,0.44508308650955547,-0.19350572640550706,0.9613076109826733,-0.14653472950898033,-0.6251523475633999,-0.5401090991241544,-0.34713806791431406
159.18965000011065,-36.93994622985913,-4.1366735114633855,18.77587924745515,0.09508857025584327,0.6012219608613708,5.9411462303215075,-2.63381557108537,-2.6826336705273737,-1.0740345802042932,-1.2467034959400425,-3.483077346713869,-1.8281681660026767,-0.6218123295467846,0.6198629779389272,-0.38479505324994634,-0.5265584998237893
192.94023502013286,-44.118600858502056,-10.602731141964767,10.056929181682966,33.037021769947714,-3.212765203806933,-3.17138167010122,-0.6090520679542605,-0.35946297287678214,-1.7567678911299944,0.2079064953183615,0.19556817681657693,1.8224946245978833,0.4445836910584913,-0.6430836784052731,0.29968516820650476,0.03400850289285251
42.39026520015467,149.71936006672843,-22.123109442808616,-13.148872733927874,-7.629168671684365,9.944252554928507,-1.997000400894701,-4.212477504196862,4.483378763296884,-3.4412609877344367,-1.9259300258340104,-0.4206188276434015,0.4671705799664411,0.7027667859932627,0.31198369388379227,0.6511929156588054,-0.23795230442681764
-48.00638984386334,-30.301689270640708,12.820904842955809,-11.73947446520274,-0.011694986172626414,-1.527127420977554,-0.5949290500250071,1.6069344158389782,5.909148533134886,0.12380022937918077,1.15571646834979,-1.819821863927718,0.7699046955903983,-0.5045677176240869,-1.1712597870886658,-1.7761355199929991,-1.0385973417118597
-164.8842567502436,2.893785753676186,-10.304048257861576,21.92977498327581,5.525680811082135,-4.5878297040047435,1.7053441348773528,-4.498713255162062,1.2504160109250746,3.581794359669771,-1.1968863790985043,-0.7119781500366913,0.4218589777491632,-2.0706501558497203,-0.07398164357569967,0.24547586044224964,0.5708149946966401
-162.56163384475866,10.302990759754131,-2.8178249691170705,12.529304344719236,-0.895435155364647,-9.064032514787382,0.4616808910942291,0.8195551558628917,2.413797660024511,-0.7633140645539896,1.133666809635512,-0.23193893461978962,-1.6896118408183578,0.37912474270808844,-1.0623667453277692,2.2833929121370984,-0.3205268442957611
