component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19
-292.5938664115782,12.940962150622294,-1.2287241807509346,-21.255198743835123,-20.906673470040595,11.812232649091074,-1.899134935032919,0.20350188638242653,-3.379846641827036,0.5463265366260521,-1.5382391317502302,3.920652952125221,2.2316914964512926,3.194195106184303,5.294956735140163,7.154295585357953,0.29919600929278944,0.27190797771692443,1.752421582382399
28.85277108351458,-15.040318068995,113.90157609987392,-38.94765877573119,18.000566276088644,10.898076973112712,-7.095474131115894,-13.399879226463693,-2.4851569751641764,-3.1928791501215215,4.459118040623396,-4.911198007546776,-1.3127867870138945,-3.328908705202104,-1.108479780420236,1.628359839376321,-0.5077576852852963,1.4685135561889637,0.3593430582111612
-10.421929485707079,-84.1305926958823,-36.53668415030679,-19.50731861912923,13.69609501269962,-10.894422412966465,20.560463504240314,1.3224401252247946,16.02015644131441,-0.44942255226882494,-0.4861759958454748,-1.2016570411256164,-1.615169130579867,-5.147332652313069,-0.0870520695629687,3.7191275570320808,-2.0227101189002417,-0.6920967310436783,-0.1621150753308434
-5.480228739174931,-55.708090809744554,-44.942353366653286,16.103859650042672,14.816393614579885,42.739293796189294,-10.723881479652192,-6.375366303213508,-4.43709486654932,1.9002571524301146,-3.468458273593605,6.724391560252257,-2.7445719062575624,-2.2061096300628456,-1.6410327896910863,0.2887582110327545,-1.2659929569573494,3.066214485975158,-1.896817099593223
160.00950335973104,-11.584731009304344,-12.89874748879546,71.00287232385836,-36.9820670688398,-37.42119272511353,-8.381669099344629,-13.845898129586379,-1.873257076629798,-8.545217988036251,1.6422378682934706,2.1490387287893253,1.6206543639838997,-1.7937706213910398,-1.1914287972208795,2.341377479796212,-0.3151060961888546,-0.4281695109953492,0.34656245351360343
82.85527066813223,-61.01490218122994,-11.151863783013138,4.015943565605904,10.37441315848931,10.613630184957263,0.40095203517121425,3.992360044238106,-8.574141972187617,2.2285790935565966,-3.7484844683679373,-4.654280585118178,9.834010565757684,-4.450155788605569,2.319871805388087,-0.7632382094471978,2.8821539357119264,-1.9393313205395328,-0.7591815094436741
-29.659872388038053,-40.36665663777362,-21.569594942548655,4.549202816854805,31.762065933834155,-10.832016627164256,22.733155090210104,-14.849500299752066,-11.903364602910406,3.6994002019538685,-2.523735355843007,-1.0844978764442097,-3.952961683446517,4.279722541698272,-1.2403085734950152,-1.5121574554379136,1.4465057011887472,-0.9718092284707708,1.2975421928151012
-318.3473174364817,10.67835088671136,42.684277309667536,49.22204988704885,-39.244350049888034,10.457131772613938,3.8678711658982934,-7.086764648935044,11.15925973759751,8.618008805619297,-1.8841166425767715,-1.7216050096085638,-1.0026426358776077,-0.5023514366514303,1.7073243885860447,-3.725490563376821,2.3815813050542407,0.31716536578567456,-0.4785317607748153
241.36433474707982,-80.67687492281526,58.77415265508497,-14.21021385143889,-18.489740470120886,-22.92122231328992,-10.951314127568203,11.504339505588709,-0.6918691840442782,10.67869885087055,-6.233128692967348,4.0624663238608125,-2.7629411095506753,1.903906859560988,-1.2249921497683487,0.34980657252699393,-0.778378615634719,-1.812971083973647,0.05033049785741396
18.78875667117457,51.67775003674465,-52.82317982578638,-44.664711693495896,-16.936122198458094,8.38176359263787,-13.91393487830111,-0.7396187994335957,3.7324949209661504,-2.580586765820882,-0.4990805751891112,-1.5016730086760077,-4.059745627079981,-1.2385347098574357,-4.047002767522607,0.5703215229498223,5.984499506381246,-2.3452805626607995,0.5157999155767599
